bcBEVF	326
bcIJZO	315
bcDBXR	294
bcGXKL	261
bcEROE	273
bcFUYZ	219
bcDQFO	282
bcCQAP	249
bcFMUA	313
bcCDVI	288
bcGHDA	206
bcBPTZ	331
bcEAQH	310
bcGTQY	261
bcCAHC	262
bcCZCH	261
bcDHAB	256
bcBKJF	253
bcCMSZ	328
bcAWQD	293
bcBCHN	279
bcDIWZ	268
bcCBDJ	260
bcEZSK	241
bcDTIY	255
bcCYVO	252
bcGIVK	270
bcECFO	182
bcDMYD	189
bcAYBI	205
bcGCEZ	200
bcIIBJ	207
bcBFUN	252
bcGRUP	266
bcHJHY	187
bcAFVR	215
bcHDEX	233
bcCKGV	213
bcDQNC	238
bcEVFQ	182
bcIJGB	159
bcHFOA	233
bcHHWP	218
bcAUJT	206
bcDQXQ	250
bcIHKU	202
bcEAOS	230
bcHGSW	212
bcBTGK	138
bcADNW	240
bcBDPE	210
bcARFM	218
bcCEXS	213
bcHESW	211
bcDQPU	144
bcHRHO	177
bcARVS	169
bcAQQX	169
bcCCHJ	173
bcHBZS	13397
bcAZCI	3245
bcCXKV	3050
bcHLGA	3710
bcHUPU	2718
bcESQM	2182
bcBEQF	2280
bcCLAO	2181
bcAKIN	3077
bcFYYH	1942
bcCZSC	1920
bcAGUF	1821
bcBVEV	1655
bcAUZY	1467
bcAETY	1704
bcHEKU	1525
bcHLIG	1607
bcHLPE	1345
bcHCOU	1171
bcAMZU	1375
bcDMFS	1062
bcGTMC	1127
bcHASA	924
bcICPI	891
bcCEYF	894
bcDSKS	1048
bcHKUH	1059
bcEFEW	766
bcCWOG	779
bcGBFZ	29
bcBQOO	470
bcGLLV	714
bcDAAK	598
bcGLKO	691
bcCWAI	598
bcAILK	752
bcGNJH	686
bcBQHY	362
bcDFJL	448
bcEVBU	695
bcCUBA	563
bcHBLH	656
bcHHVE	473
bcDDGI	656
bcAYJQ	524
bcHUIC	335
bcCPRA	564
bcAZZU	297
bcCWQS	412
bcCVTZ	419
bcFKCA	415
bcIGPA	491
bcEMFN	495
bcANBU	566
bcGBEE	523
bcHCGT	480
bcESVA	455
bcCNRF	347
bcCWWA	437
bcCEEW	345
bcGUXR	354
bcBVAB	414
bcBCUB	395
bcFLKC	460
bcGTVZ	317
bcIHLO	357
bcEHHA	331
bcBVAL	421
bcDTFK	309
bcABKB	143
bcECXC	398
bcCJHJ	360
bcCOCA	360
bcHCVV	395
bcETTC	352
bcDCUW	393
bcCXNV	310
bcHNSK	250
bcDUKW	272
bcEMXF	401
bcEAXM	292
bcBLZZ	312
bcFVOQ	310
bcGWOZ	350
bcGEER	298
bcCBHZ	341
bcIFEF	309
bcFDIT	335
bcGCRU	348
bcAIYC	364
bcGFUS	266
bcEKAW	258
bcDZRC	319
bcGQKQ	275
bcDQEG	362
bcBORJ	293
bcFFVN	325
bcDZOD	209
bcATRD	224
bcBOOI	288
bcANSF	270
bcGGWU	246
bcGGLU	160
bcCJGC	250
bcIGEK	206
bcEERW	277
bcHZDM	232
bcCMEI	294
bcHVBZ	224
bcBPOT	262
bcGYYQ	208
bcEVKL	273
bcBXSR	245
bcHFIS	275
bcGCVF	220
bcHKQO	271
bcFSHY	285
bcAQZH	252
bcERJF	283
bcCYFN	287
bcFLET	254
bcFKNM	219
bcHFHS	245
bcFIMH	248
bcDPZK	117
bcBZXN	223
bcEBNI	259
bcCNQU	203
bcBFCY	244
bcFQQL	244
bcEWYX	214
bcDJVA	214
bcFCKM	220
bcBKKP	243
bcFWNR	237
bcDOBD	249
bcAMHF	236
bcEYFO	170
bcFBUE	226
bcANKP	227
bcFTHA	205
bcBAKT	204
bcEPHJ	215
bcESAE	198
bcGSOQ	252
bcGRUG	154
bcGGEU	183
bcFVKU	139
bcFHQA	206
bcFKIN	201
bcCPFM	193
bcAUGM	6371
bcATSD	3439
bcIESO	4281
bcAKQS	3279
bcGECI	2980
bcGTEQ	2176
bcGSXY	2656
bcDSGB	2428
bcASOE	2243
bcFXBB	1970
bcCXAW	2033
bcARUT	2375
bcBDIN	1959
bcFKFL	1748
bcGQHG	1871
bcHDOU	1632
bcGHPS	1713
bcCEUO	1455
bcCOIG	1293
bcDIQG	1028
bcBNKN	1313
bcIIED	1179
bcDRJM	1012
bcGUMW	1454
bcEIKR	1090
bcCSGW	701
bcCREL	1118
bcAWXU	949
bcFDAV	648
bcDHKX	592
bcFSWW	810
bcAZDE	778
bcDEUW	832
bcCLEA	715
bcEAWJ	689
bcDKEX	736
bcHABJ	625
bcGOHE	695
bcAOMY	582
bcDWNW	451
bcDNVH	702
bcDWHA	362
bcEUSB	428
bcDNNE	674
bcGZZB	552
bcENSG	442
bcGCMU	458
bcCBSD	456
bcFMFG	501
bcCVZC	465
bcACOT	496
bcDEND	545
bcGMUX	604
bcDUZS	441
bcGKHU	493
bcDUKZ	470
bcETXC	462
bcAREY	541
bcAIRH	439
bcCWGZ	339
bcCIAD	448
bcEVMR	446
bcFOCV	189
bcBYZR	383
bcETSL	416
bcIIRQ	161
bcFSPT	403
bcHELG	297
bcGODL	349
bcGHRN	305
bcCPMP	414
bcDQPT	192
bcERYO	166
bcGQTV	348
bcHTHO	375
bcDKGZ	392
bcFMZF	345
bcACBS	384
bcFOEI	309
bcGFCT	381
bcFGUK	361
bcHDNI	231
bcBPBM	347
bcCWEN	226
bcBVBI	328
bcHFDG	217
bcBQIP	255
bcCKBT	258
bcHKCU	330
bcEJDQ	314
bcBVLM	286
bcFEXY	311
bcDCUS	258
bcHLQR	330
bcAKLM	346
bcBPJR	288
bcCVRX	232
bcGWRI	320
bcAPNS	293
bcAIQL	332
bcFDJD	176
bcECPW	319
bcHGWM	342
bcHFGY	325
bcCJRX	263
bcGSGY	234
bcAVDD	306
bcCQNY	291
bcDSEA	240
bcHXRY	298
bcASCX	277
bcEQPE	185
bcFERM	280
bcHMQW	253
bcGEAO	271
bcGBPS	200
bcDMDS	198
bcHFWK	168
bcFXTW	201
bcETCK	196
bcBLLI	229
bcAVNP	282
bcIDLN	232
bcIHXS	213
bcCUCN	249
bcEIKE	203
bcDOWX	259
bcEQSM	211
bcHYZS	150
bcEHSX	179
bcDAUV	215
bcDSYI	201
bcAZCO	182
bcGPJA	226
bcBQIN	189
bcAPHX	259
bcHYDP	209
bcEFUZ	196
bcEYAP	221
bcEHTA	228
bcGFTO	172
bcCVQW	88
bcALGI	127
bcCCUM	130
bcCADV	212
bcBIHY	152
bcIGZZ	183
bcABCK	185
bcBCHL	119
bcCQTU	228
bcCCTM	197
bcENCB	9180
bcGFTU	3208
bcDZUV	3675
bcARHP	2374
bcGQHB	2905
bcGQSJ	2430
bcEVNB	2500
bcGNJU	2313
bcGJGV	1901
bcENON	2011
bcCVEL	2450
bcFVYA	1001
bcCEDU	2325
bcEXVQ	1792
bcHCXI	2010
bcIJRZ	1596
bcHSQF	1429
bcBETA	1470
bcEEYB	1169
bcGNJA	1170
bcBSSF	1255
bcDEBI	734
bcDBZH	1585
bcFHXI	1028
bcFVKS	869
bcBQMS	689
bcDEEQ	1004
bcHURN	494
bcFBSF	732
bcAPWL	537
bcHSDZ	748
bcGGDU	528
bcAVHC	724
bcGXUK	655
bcDVPV	748
bcGBYW	322
bcIGKK	604
bcCNWZ	630
bcDLLZ	543
bcGSJG	610
bcDOEF	695
bcFVRC	466
bcBWVF	398
bcCLRQ	630
bcGVNH	457
bcCOQM	520
bcBLJH	412
bcBRRK	536
bcDWEI	378
bcGCFR	491
bcHUOE	445
bcDWQQ	398
bcHJAE	431
bcEXQQ	516
bcFLYM	481
bcDQVT	477
bcFJVY	439
bcCVSJ	350
bcAEQG	486
bcFCQV	354
bcGBAB	486
bcCYSZ	435
bcFGXC	410
bcEAQK	441
bcDXIQ	394
bcESYL	246
bcFULZ	344
bcCFYE	408
bcCJNP	399
bcGEPL	358
bcFLHL	372
bcDEHP	398
bcCVNQ	275
bcBWBZ	345
bcEZNA	424
bcFFEM	475
bcGNWX	383
bcDCJM	247
bcBUTZ	372
bcETSS	375
bcDPNW	401
bcHAAN	198
bcFZEI	399
bcHGFX	426
bcGTDJ	323
bcHNEH	275
bcCVJM	205
bcFLIR	356
bcAQAE	239
bcBHYX	279
bcGEJF	288
bcGQCT	358
bcFWLJ	341
bcDRIN	276
bcCMOS	326
bcHOPC	248
bcGTBQ	259
bcDART	319
bcAOMX	247
bcDIWQ	304
bcDWHJ	166
bcHUIW	321
bcAGOA	295
bcAGYE	318
bcFQAL	303
bcAQXF	256
bcHCXR	235
bcEHAI	213
bcDBLH	282
bcEHDV	287
bcHQDQ	214
bcEPDC	290
bcHWTS	205
bcARMU	227
bcCVTI	172
bcFBGB	289
bcGEOP	285
bcASBL	246
bcBMYZ	276
bcCRZI	228
bcADTS	272
bcABCL	208
bcBLRF	232
bcFHMJ	262
bcAJJX	226
bcDEIG	221
bcDTKD	11
bcCACR	227
bcAUCE	210
bcDSSM	271
bcGYUL	180
bcBOCY	266
bcAYSN	209
bcHRDY	181
bcAZSX	263
bcCHSU	256
bcBGRU	214
bcFORX	194
bcGPBZ	255
bcDFET	139
bcFJSD	156
bcEWSW	215
bcBDGO	245
bcEJMU	151
bcBKUI	221
bcIHGJ	209
bcDXQS	183
bcHCDT	226
bcCPEM	202
bcBJKW	205
bcCGVJ	160
bcIHCX	8438
bcBPJG	5345
bcAYJR	3381
bcEGZC	3129
bcBWNE	2190
bcCAUT	2419
bcCAVQ	2026
bcHBMT	2330
bcGFPR	2173
bcEQTN	1940
bcBASZ	2046
bcALGO	1659
bcDXVN	1651
bcCSJH	1577
bcHIOO	1221
bcDNMF	2207
bcBJER	1486
bcARVW	1524
bcETNK	1487
bcADLA	1279
bcCXGM	1013
