bcDIIW	723
bcHKSZ	745
bcEOJI	706
bcGXOE	499
bcGPXL	597
bcIHQY	617
bcDZZS	678
bcELXN	657
bcHRWY	521
bcCXZE	590
bcEUDQ	561
bcEAZF	32
bcGTDD	623
bcFFWW	652
bcHTPG	547
bcGKHI	516
bcAKVT	582
bcBCGM	498
bcAMLP	554
bcHNPB	602
bcDERM	601
bcCXWP	547
bcDRYG	568
bcFFGH	584
bcGGPF	482
bcAJDC	488
bcHHYC	569
bcFNXD	492
bcBFTB	531
bcDOCY	559
bcBBOZ	334
bcDPHU	459
bcGBET	444
bcFUOJ	365
bcHBAA	454
bcIDMO	488
bcAVBE	488
bcFHFA	439
bcHVES	384
bcCFHO	486
bcAZMV	399
bcDSQL	486
bcFPBD	374
bcFRMF	457
bcHQJN	402
bcAKNW	420
bcCLIM	440
bcGCCQ	360
bcEOGI	463
bcGNBD	466
bcAWOL	420
bcDSWQ	399
bcARHI	414
bcGVIB	345
bcDABH	407
bcDUOV	378
bcGROT	397
bcHUSW	373
bcBWUF	313
bcAYKI	289
bcHQDZ	333
bcFIHS	309
bcEAXE	381
bcGWOZ	381
bcESBB	358
bcFHXA	348
bcFGHO	408
bcCLJF	383
bcCLFH	364
bcBQQT	324
bcIALD	356
bcEEMY	404
bcAJEM	358
bcHJCT	277
bcAKVR	353
bcGBVP	338
bcAXVW	341
bcGAVI	309
bcDNSM	257
bcAXHZ	327
bcHIAX	316
bcCOVH	300
bcFRKR	338
bcAQHZ	307
bcEZOC	327
bcENUA	332
bcAUEU	319
bcCDVS	353
bcHWCT	241
bcFBUE	353
bcGLLH	267
bcGXYN	243
bcDRGO	258
bcERIE	290
bcETAG	236
bcFLET	317
bcFQVV	341
bcHHMI	231
bcHZWJ	231
bcBFQV	289
bcFPLH	336
bcHBVS	290
bcBUVC	296
bcGFGN	273
bcEUNG	294
bcASEF	312
bcASCP	299
bcFOZN	293
bcCDTB	275
bcARDM	300
bcAUTX	280
bcHEDZ	306
bcGYXB	177
bcCPYM	267
bcEFJV	250
bcHGLG	250
bcCWUQ	265
bcATFM	177
bcBLYI	237
bcCDRQ	263
bcAUMY	277
bcBUAQ	247
bcCPIB	275
bcANDX	243
bcFBGH	247
bcFOQL	258
bcCSJI	231
bcDPPG	211
bcFDOQ	236
bcBBVT	270
bcEHVI	223
bcDEJP	279
bcFPMM	243
bcDDHI	218
bcHIGJ	242
bcDUKQ	202
bcIBLH	220
bcCCSC	233
bcAQGY	229
bcFOVS	228
bcCKMW	220
bcARPJ	222
bcETGE	166
bcHHHS	196
bcCGAL	212
bcDYSS	194
bcEFLJ	183
bcFLJB	187
bcEOEK	188
bcCGOL	185
bcHQDC	206
bcADCM	127
bcELTR	167
bcALPI	19301
bcAMXU	5267
bcEYVH	6596
bcGRVZ	3920
bcCFHM	4032
bcDRLS	4502
bcFWRD	3406
bcIGKE	3201
bcDWXD	5205
bcAUWH	3498
bcBQKY	2419
bcDPAG	2244
bcAWSZ	2463
bcBJSZ	2382
bcAVKT	2275
bcICSL	4020
bcHGJK	2059
bcEWEQ	2130
bcDZDA	2272
bcCYXD	2185
bcACVY	1561
bcEYGM	2241
bcBLCE	1696
bcAZTD	1215
bcBFYG	1542
bcEBLB	1712
bcDEJJ	1786
bcHWHQ	1160
bcCEPG	1313
bcICJS	1060
bcCFDN	1253
bcDOTC	1247
bcEUCT	926
bcGRSD	884
bcALJC	570
bcEEFX	609
bcEABX	1066
bcHEQK	727
bcEXQY	806
bcHMTT	880
bcEICW	808
bcBDZT	870
bcCASJ	872
bcHKMW	857
bcHTKY	639
bcANGK	828
bcGIAE	802
bcHDWV	831
bcCKII	534
bcIAWC	676
bcAKQB	557
bcHZJV	480
bcHYYN	605
bcDLXI	660
bcFEAX	661
bcANUY	664
bcCTMB	619
bcHSFC	363
bcEOQS	706
bcBMOQ	554
bcCEGX	614
bcGKTM	546
bcDQQK	566
bcDWYZ	564
bcCMVZ	567
bcGATE	454
bcFYQA	644
bcGVQS	506
bcAJBT	597
bcHWQB	513
bcGQHQ	602
bcCZUY	519
bcDFLJ	422
bcAXNT	452
bcBCHP	539
bcEGNY	485
bcCXDK	437
bcCTEG	489
bcHKGZ	427
bcFKYV	559
bcDIYQ	480
bcCNBB	404
bcCRKC	382
bcHXRL	465
bcCTII	406
bcDMKG	492
bcCSUR	478
bcBULZ	332
bcFLOI	486
bcHJHI	418
bcIHAN	441
bcDDMI	410
bcDGHE	486
bcFLQJ	473
bcAVNS	502
bcFQLK	371
bcDIAJ	355
bcCGXM	411
bcDLFG	487
bcGEMM	387
bcHMIY	439
bcGMNQ	385
bcFVDE	411
bcAWJA	385
bcAQGM	372
bcBAKK	293
bcDLVK	378
bcCFZF	416
bcBWVP	319
bcHLCY	421
bcGVAI	382
bcGHBY	407
bcDZKK	368
bcGOTM	333
bcEEUI	355
bcBLLJ	290
bcDXSP	334
bcDXZS	332
bcEMQR	376
bcBMMU	317
bcAMIB	269
bcCUVN	326
bcHQVX	380
bcHRHD	322
bcGSFT	361
bcFHWF	375
bcBVZW	369
bcFIBM	365
bcIBES	291
bcALGK	262
bcHJEM	279
bcACDH	341
bcCCTJ	320
bcEBTO	286
bcEFMB	317
bcDEJO	348
bcEHRL	359
bcGYGO	289
bcCHKU	315
bcAATC	299
bcDJUA	297
bcHSDB	265
bcGQIQ	333
bcHXTM	341
bcBEKH	325
bcAIWE	326
bcEZNR	308
bcDRYI	285
bcGITI	329
bcCUEP	315
bcELBU	310
bcCMYK	264
bcAZCO	277
bcEPHB	306
bcBBGC	273
bcAMFK	293
bcEPUF	302
bcBOWF	312
bcDYAW	317
bcGQSO	269
bcBNBN	237
bcEQFS	211
bcEANM	253
bcBOFT	264
bcDIJJ	230
bcGNVB	233
bcBXGG	267
bcHVEH	267
bcBZCS	278
bcFEOO	281
bcFRXU	230
bcBTMM	266
bcBZSS	259
bcBGOB	232
bcFRDP	273
bcCBTK	233
bcFTRY	200
bcAWCL	241
bcANOF	259
bcEZIW	256
bcADFI	246
bcDORA	206
bcDEFE	267
bcEBQQ	234
bcCYMZ	193
bcIJDA	212
bcASSG	225
bcBKEP	212
bcDMZG	238
bcEFOJ	183
bcHNJB	222
bcANZH	202
bcATBY	157
bcAPUL	15
bcESLF	193
bcEDPA	192
bcCRAT	193
bcFYLP	188
bcHWKO	160
bcDFMC	149
bcDFAR	185
bcCEFI	194
bcGDMT	203
bcHWSU	9572
bcBWVK	4608
bcELRN	5589
bcGJTF	3943
bcEIQQ	3782
bcAYFH	3570
bcCOXF	2903
bcFFNQ	3628
bcEZZH	3553
bcHBHP	2964
bcAAQE	2429
bcCFNA	2798
bcEVYN	2841
bcAXUR	2976
bcGRIR	2459
bcEBTX	1914
bcFFUE	2161
bcEVCR	2221
bcCHCW	2268
bcGRNT	1802
bcDAGU	2088
bcAXRD	1708
bcCEKS	1849
bcIEOM	2177
bcGWRR	1313
bcIBJP	1498
bcASIT	1758
bcDOAO	1223
bcAUKE	1508
bcEXMC	1166
bcCDVF	973
bcFOFE	1122
bcFVMK	922
bcANGE	1089
bcBUCZ	934
bcHVKD	924
bcHZBF	905
bcGNWT	951
bcAFEJ	919
bcGQJG	764
bcFZMP	747
bcCWCQ	455
bcBWSR	725
bcEYLC	770
bcIIDC	744
bcCLEK	838
bcHUOZ	426
bcHMNY	519
bcEVLS	741
bcFEKC	756
bcBVDM	748
bcBTNJ	610
bcGNTP	652
bcHYHI	676
bcBBVE	710
bcCUHS	640
bcGAWW	623
bcDDFL	697
bcGCEV	195
bcDRPM	464
bcAXBJ	581
bcBXRJ	544
bcCSBX	577
bcFZEE	581
bcAGDD	596
bcGNSK	571
bcGHVD	520
bcHLUM	646
bcDBGA	596
bcEABW	576
bcGMMH	557
bcDKUC	536
bcDNKQ	533
bcGTJJ	552
bcCIXW	524
bcCAWU	582
bcCFVE	507
bcIGHY	521
bcCRFV	544
bcFQIX	483
bcEYKY	440
bcEIAQ	461
bcFWTF	416
bcFTCT	498
bcHFCZ	481
bcHZTU	383
bcFSYE	433
bcDJNM	373
bcENRM	252
bcETZO	498
bcECPS	515
bcCEWD	440
bcEEOZ	408
bcECHH	477
bcDEQR	495
bcDMQJ	321
bcIBFO	399
bcABMH	417
bcBYBJ	420
bcACSC	430
bcGIZJ	408
bcABUQ	469
bcEYGU	324
bcICSB	435
bcHHLB	351
bcEFRG	394
bcENBN	340
bcAJZI	426
bcCFYT	363
bcEEXT	414
bcGMID	356
bcGCVT	428
bcBCLB	342
bcAZNC	384
bcHCZF	239
bcGKLM	373
bcAMRT	412
bcDULN	366
bcBFKB	373
bcIIIA	308
bcAPJY	373
bcDFAI	417
bcCROE	291
bcBYLK	340
bcHMPA	361
bcDYSZ	274
bcEIGD	295
bcFAZA	189
bcGVIL	356
bcHUKF	292
bcCBVM	289
bcFOIF	336
bcEWHF	326
bcCPDJ	307
bcHHWJ	295
bcGGKH	272
bcALBN	334
bcHEQG	321
bcBQRF	326
bcCFFB	308
bcCUGM	338
bcFIJZ	339
bcDTFA	372
bcCKGD	273
bcELIW	325
bcGECL	282
bcHAQJ	228
bcCDKH	308
bcCLEX	318
bcHCGV	289
bcBOQX	313
bcAEHP	285
bcCHRE	244
bcDVVQ	330
bcHTDU	292
bcBBSA	291
bcFEOZ	306
bcCQZZ	271
bcAJXG	215
bcCJMC	312
bcCIZG	257
bcCFRV	252
bcCICE	307
bcBELX	231
bcCYNO	253
bcFWJZ	277
bcEBWB	228
bcBYON	276
bcAIOM	307
bcCCNI	288
bcFIBB	261
bcADAJ	266
bcEQCZ	157
bcCRZZ	264
bcBBQM	262
bcEEQY	239
bcDOOL	236
bcDUXJ	162
bcGQDA	243
bcHECT	197
bcFNSP	233
bcEXSL	226
bcASUL	197
bcCZLN	246
bcFYWC	238
bcBCAY	227
bcHEDA	203
bcHAUS	164
bcDSPR	223
bcCKEV	147
bcBIHU	216
bcCGEO	208
bcEMPL	206
bcIFKS	198
bcCFMJ	220
bcEQKY	175
bcCPNK	197
bcHUXQ	239
bcHPBO	186
bcBAUI	200
bcERXQ	221
bcGVPB	186
bcBATH	192
bcGAUC	10222
bcANWO	4674
bcAJTM	5767
bcCVLY	4398
bcCSHX	3327
bcETII	3962
bcENRV	3461
bcAMQR	2865
bcGNIR	3045
bcGWPY	2829
bcBTGS	2641
bcHFAB	4954
bcACNW	3230
bcCCRI	2547
bcDLEP	2426
bcFLQG	2317
bcCBGH	2450
bcGMOJ	2185
bcBZUY	2447
bcFPQK	1916
bcEWHW	1735
bcBWRQ	1711
bcCZDX	1400
bcIFIP	2187
bcAPYC	1335
bcACNJ	1712
bcGBEU	1245
bcBRAX	907
bcBMCD	1120
bcGVTO	1022
bcFYUZ	1226
bcHQAA	1193
bcGMJB	1109
bcHFZM	894
bcFBNX	844
bcGFSD	787
bcCETL	920
bcBLBH	792
bcAFEH	944
bcFGSQ	905
bcFLWJ	915
bcBUYG	935
bcAFZH	854
bcFEAT	699
bcAEHO	762
bcEYSN	613
bcBPVK	803
bcBPJO	714
bcBFSW	757
bcGQWO	636
bcAVXY	702
bcCUNE	665
bcCJTI	644
bcBNGM	695
bcCIRE	664
bcHYUS	647
bcGAWK	647
bcDOHU	694
bcIBMV	514
bcHILS	706
bcHAJX	596
bcBPPS	613
bcCYOX	552
bcCPVA	539
bcCXYW	615
bcAOHD	344
bcCXHU	527
bcFUDL	594
bcFRAD	479
bcFWZN	526
bcCFHQ	564
bcBVMS	610
bcEOLT	533
bcGBLN	613
bcGLNE	477
bcHNUQ	526
bcFGZE	458
bcGTQO	452
bcFEZN	345
bcGHTQ	505
bcBGGP	537
bcIAIK	414
bcDGPT	525
bcCDSD	519
bcAMEM	408
bcFOAC	436
bcABKY	467
bcCDCI	486
bcFTZL	506
bcEHQF	409
bcHRBH	391
bcCLDR	466
bcHEUV	370
bcGAEF	460
bcHZFW	364
bcGBQI	444
bcFADU	487
bcDEGV	421
bcCWOR	410
bcCBAS	458
bcAKGQ	477
bcAXLZ	363
bcGCTU	426
bcFAYP	374
bcEAKU	450
bcHIBM	410
bcBAWA	434
bcEMHG	443
bcEMFZ	467
bcIIDS	347
bcDWTE	402
bcBUKJ	431
bcGEVQ	412
bcIJNC	414
bcBGJN	414
bcHPND	336
bcAVSC	347
bcAFGS	392
bcBFHE	368
bcBDBK	423
bcCSFP	335
bcGHVK	371
bcHGAW	331
bcIAAM	350
bcGSEX	340
bcGHZU	333
bcFIEX	340
bcHEZR	316
bcBHWQ	319
bcBJIA	358
bcHVQY	331
bcGUCI	338
bcHLEY	472
bcFGTF	321
bcARPI	336
bcDEMH	354
bcHRKS	336
bcGPHW	335
bcACDP	331
bcAUBS	305
bcEUBR	254
bcGSGC	296
bcAHKX	357
bcEFOQ	315
bcFAVR	328
bcAICJ	312
bcEDFY	311
bcFIWX	298
bcDQHE	346
bcEESQ	260
bcESSN	267
bcAMCI	247
bcBHSR	292
bcFBZS	312
bcFOCD	297
bcGMPG	289
bcCUMC	298
bcCSNR	290
bcHNHW	300
bcCOCC	303
bcGMOS	220
bcBYUK	265
bcETZE	264
bcGQAJ	257
bcFDCL	248
bcAIXT	277
bcDTIT	287
bcELXW	285
bcBPXI	299
bcAFBQ	300
bcHELG	236
bcHKLG	256
bcHMDY	292
bcHFFV	235
bcDGTH	249
bcHHSI	224
bcFJRL	211
bcIEWP	273
bcGFUM	237
bcBPXT	271
bcHSLS	232
bcGYUD	214
bcGFDT	239
bcAAZZ	230
bcAQAU	195
bcIBKP	220
bcIAAS	255
bcHIBU	258
bcFKXH	241
bcCEIH	226
bcCOTD	211
bcAWEC	231
bcBMLK	227
bcARZZ	188
bcEJQP	214
bcGELC	267
bcHCZC	192
bcBOTX	229
bcFWKZ	187
bcGYQS	171
bcHSFZ	180
bcCHFQ	173
bcDSMK	178
bcGHIV	9203
bcHBIF	8665
bcGFWU	3830
bcBVPK	3307
bcIJYF	3931
bcBAEL	3992
bcDXLW	3247
bcCKCS	5046
bcDBVU	2880
bcCJGF	3272
bcFFWY	3111
bcBTSX	2761
bcCOKW	2263
bcDLPE	2297
bcGWXQ	2732
bcAEFD	2342
bcFWSY	2453
bcAOHU	1892
bcBXHK	2033
bcATWB	1777
bcCZBH	1715
bcBKQY	1928
bcBELI	1874
bcDLGR	1975
bcIEOG	1899
bcDUUI	1832
bcBOXH	1268
bcFLTM	1199
bcEOHU	815
bcCRRD	1254
bcFXNW	1113
bcDWIV	1015
bcIELE	918
bcBEXV	1012
bcFYWZ	994
bcHHFS	996
bcESPW	927
bcCCPY	949
bcGJNA	739
bcDXTP	17
bcCWKD	721
bcDCDI	675
bcHWPD	633
bcCQEC	756
bcBWPW	647
bcHOQJ	704
bcCGLS	749
bcDDBF	742
bcAOQF	642
bcDESW	792
bcFEHW	624
bcHNWG	709
bcABHP	731
bcHHOM	662
bcGLJA	606
bcAOBF	665
bcERDD	592
bcCRNR	624
bcGEHI	560
bcAWGN	653
bcDDPI	593
bcHTQZ	545
bcGDXV	505
bcAKXE	503
bcAEWA	564
bcAWGE	632
bcHWVX	481
bcGTHP	599
bcGBGW	504
bcHCDM	516
bcDLPQ	506
bcHZYS	551
bcHBRB	562
bcFDLM	493
bcCVCB	471
bcHZIH	413
bcAIXQ	553
bcCEUK	545
bcCFXI	406
bcFVPE	423
bcECZR	488
bcAGLN	425
bcAWRK	493
bcGKVW	451
bcCETE	465
bcGVRN	411
bcHHNS	442
bcCJGW	466
bcBMGG	386
bcIHNB	399
bcGWKH	396
bcHEUL	412
bcIFQU	382
bcGVAT	457
bcHWBD	366
bcFXLD	414
bcHFAM	491
bcDEAO	353
bcCNDL	418
bcHDAV	448
bcCCAC	401
bcIFWV	366
bcGERD	379
bcGQYD	401
bcCYUE	442
bcHGOG	289
bcGYKF	383
bcAZLL	311
bcHEAY	378
bcHLAF	386
bcGZXD	370
bcADXB	399
bcEUIT	399
bcFEJG	419
bcFISG	417
bcEIBG	366
bcGYTM	272
bcHIQI	392
bcGUDI	338
bcANJU	359
bcEVAL	380
bcFETY	392
bcHPLJ	329
bcAXLA	336
bcAGMO	358
bcEAXA	378
bcDDCO	314
bcHAIW	332
bcCKCY	323
bcGJWW	348
bcFUFN	321
bcHGSG	307
bcBXMP	350
bcCCEN	323
bcBTQT	312
bcATBU	280
bcCGUI	278
bcFUQB	263
bcELDZ	324
bcCMPR	359
bcAZOI	271
bcGTOC	320
bcFIMQ	269
bcBUUA	303
bcBJGH	316
bcFLLK	311
bcEAGU	240
bcERZR	309
bcDVHV	294
bcFSRU	293
bcHEUE	260
bcBXOL	236
bcCXSM	174
bcFGFH	299
bcFLBW	271
bcFONB	273
bcGLDB	256
bcEGNF	282
bcBXJT	300
bcBUPQ	285
bcEXUX	248
bcAFOY	241
bcGDMN	229
bcDZZW	285
bcBRDO	246
bcBLQU	250
bcDDCU	285
bcDVVC	301
bcCYSV	251
bcDCPS	272
bcAEYA	271
bcBDTQ	286
bcGKEG	259
bcABZA	267
bcDDSS	297
bcBUGA	221
bcCJQN	242
bcDERR	267
bcDYVQ	246
bcARHM	258
bcFEED	244
bcESVB	210
bcHULG	220
bcCCBK	236
bcIAJY	215
bcIFKF	216
bcBGXP	231
bcDKUQ	268
bcHSAR	173
bcFIZS	191
bcCXIT	158
bcEBXD	119
bcCFWO	171
bcGILN	187
bcEPBD	213
bcEKXR	221
bcBREZ	200
bcCGRO	196
bcFBZW	209
bcELLS	184
bcDPIM	212
bcBNSC	182
bcDTVT	158
bcCFLA	15784
bcDWVG	4991
bcEFWZ	4256
bcGXWN	4319
bcGPED	3632
bcEMIZ	3552
bcCHMV	2983
bcHRDD	4411
bcDGXI	3428
bcFCVB	2413
bcAKTQ	3024
bcAPSL	2754
bcDGKJ	3562
bcDAUY	2758
bcAUVL	2488
bcFHSX	2241
bcEWKW	2316
bcFHMY	2022
bcAGUN	2178
bcAGFI	1713
bcDZEG	1876
bcDZBN	1315
bcBAKL	1207
bcEVZX	1861
bcAAZH	1823
bcFHBF	1567
bcDAHN	1268
bcEIZT	1504
bcEMOS	1385
bcGLHC	1069
bcFECC	856
bcFDHX	344
bcDSUS	1117
bcALOJ	1017
bcERBQ	969
bcCIEZ	784
bcEYAI	978
bcCKJC	803
bcBCXX	792
bcBLHY	753
bcDLSD	793
bcIFVQ	665
bcBACL	806
bcGUHO	791
bcDASA	796
bcEZCS	602
bcBJYH	753
bcHYYI	701
bcEBQU	689
bcDWGK	313
bcCFHC	667
bcHZFQ	641
bcBZQR	620
bcAZMZ	618
bcFMKM	590
bcGVHW	645
bcBQJH	463
bcCJDR	578
bcCGOB	575
bcCCFH	586
bcGLJW	560
bcCWHO	428
bcGBRH	595
bcDIVG	535
bcALDV	595
bcEVAQ	582
bcFZHL	550
bcAIYX	630
bcIBLA	332
bcBOIJ	484
bcBVHN	438
bcHGYZ	522
bcABXN	585
bcCXLN	462
bcACQY	522
bcHRCG	331
bcDOWD	399
bcHSFV	423
bcCHKL	443
bcEIXI	472
bcAKNK	532
bcHJAS	505
bcCVVS	373
bcDPKC	418
bcIGKW	339
bcEZPC	493
bcFZSH	499
bcBWCB	451
bcBXIN	450
bcHDUP	401
bcGYTD	391
bcDDOE	338
bcEKJG	367
bcFDFN	418
bcHHAV	345
bcDSPL	464
bcERGQ	362
bcBPFM	458
bcBOYG	451
bcGBAM	370
bcCVMH	356
bcHAHX	372
bcAEBN	413
bcHRKX	377
bcDZBQ	402
bcCQIS	409
bcHCNH	396
bcGCKG	377
bcBKIQ	431
bcBVER	356
bcGYRP	310
bcDTKM	278
bcBMOH	351
bcALTH	383
bcFVFM	310
bcHSLK	332
bcGEXM	385
bcHOEH	288
bcFUFQ	275
bcIJID	332
bcEUVF	357
bcDCOZ	344
bcBAKB	332
bcBZHK	357
bcCAGM	374
bcBAOV	346
bcBREM	367
bcHHXC	370
bcCLLY	352
bcHJBF	350
bcHGSI	318
bcAIXK	385
bcDTNM	329
bcEILD	268
bcDYQF	377
bcHMIE	340
bcHQHT	327
bcFTWL	259
bcBLAK	294
bcHSCZ	285
bcBSQS	346
bcBQKE	281
bcHPIG	296
bcIGXN	252
bcAMNX	278
bcCOGV	311
bcDPXK	329
bcETNV	286
bcCORE	298
bcBNTZ	325
bcDSBA	225
bcGYYI	231
bcDWXO	238
bcHMFI	311
bcCVBZ	278
bcCICC	268
bcAFWG	298
bcGVTI	264
bcDZYS	295
bcDXXZ	277
bcBMFG	241
bcACIZ	239
bcAZHR	223
bcEFRM	235
bcFOQX	302
bcBTWA	270
bcARVS	258
bcBYXE	279
bcCOMU	235
bcGTJF	240
bcDCQC	246
bcFXVV	245
bcGSNV	231
bcHVIR	262
bcIHTL	250
bcGMNC	266
bcAXHR	241
bcEBSZ	8
bcCDRR	250
bcHWQO	188
bcGOYO	186
bcAJUM	293
bcFCZN	238
bcCPFD	226
bcDKEB	263
bcDNGG	252
bcDWWV	211
bcHAUY	197
bcADFK	231
bcGIAM	237
bcFZAG	205
bcHLRK	248
bcHEUI	212
bcEGYQ	259
bcFBBO	223
bcGOPT	181
bcEHGS	211
bcAOKS	191
bcHVVB	5
bcHUHH	167
bcAJXW	182
bcHOYJ	211
bcGNUL	188
bcASHM	9755
bcDGDD	5736
bcDTEI	4550
bcHYVH	3803
bcCVSL	3677
bcHZEA	3106
bcBPUJ	3251
bcIBGT	3320
bcFJOC	2932
bcEIVE	3310
bcFDJT	2526
bcHNDX	2490
bcBJOS	2503
bcAVHA	2043
bcHQAQ	2206
bcAQMU	2092
bcHDQM	1946
bcAFUC	2179
bcFQVE	3443
bcBISR	2085
bcBNCC	1995
bcBMHT	1478
bcBWPD	1859
bcDSOU	1465
bcHDMI	1122
bcDQFP	1559
bcAPGH	1488
bcHUKT	1320
bcHIGZ	1455
bcDFGK	1047
bcENZD	974
bcFWIF	1311
bcEFZY	978
bcHTLY	1014
bcEMJD	1111
bcDGKZ	939
bcAGJS	835
bcFEJH	991
bcGSNC	872
bcAUWZ	907
bcFQND	906
bcAQUJ	591
bcDZKY	837
bcGRRD	830
bcGVKS	702
bcBOKK	834
bcEGGP	805
bcGSCB	515
bcAZZB	757
bcGAYE	717
bcBUMA	650
bcAQOW	541
bcFXSV	671
bcAGDN	671
bcBVCR	721
bcGEMX	508
bcETXN	621
bcDOAJ	704
bcFPMH	641
bcFKLE	615
bcCSFN	644
bcFSHB	535
bcFDXM	642
bcDYAO	586
bcGHMH	619
bcGBJQ	592
bcFEOB	629
bcEBRX	439
bcAXYD	552
bcDJWW	535
bcCPSK	477
bcEISQ	427
bcAYDL	485
bcHUBP	475
bcBPKV	562
bcAWUW	496
bcHHVQ	542
bcFTMS	468
bcCENZ	524
bcGJDO	492
bcEJBY	414
bcBJSK	491
bcDAIL	567
bcCDHS	464
bcDWHS	294
bcAJBR	492
bcCCKE	463
bcAWMQ	317
bcDLNO	436
bcCRXV	453
bcBKGE	403
bcCDLH	467
bcCUQP	449
bcGNKP	464
bcEUGN	441
bcGIVR	432
bcDUKD	426
bcAMGF	334
bcCQPV	500
bcGFUP	373
bcATLS	223
bcBBSC	420
bcBLVU	429
bcBJVA	418
bcFVFJ	367
